,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
11,Brian Bennett,‘Pro-Life’ Liz Cheney Explains Why Her Fellow Republicans Should Back Harris,"During her time representing Wyoming in Congress, Liz Cheney held an “A” rating for her voting record from a leading anti-abortion group, Susan B. Anthony Pro-life America. Before leaving the Senate to become Vice President, Kamala Harris scored an “F.”  But …",https://time.com/7095695/kamala-harris-liz-cheney-abortion/,https://api.time.com/wp-content/uploads/2024/10/GettyImages-2179098240.jpg?quality=85&w=1024&h=628&crop=1,2024-10-21T19:46:36Z,"During her time representing Wyoming in Congress, Liz Cheney held an A rating for her voting record from a leading anti-abortion group, Susan B. Anthony Pro-life America. Before leaving the Senate to… [+2370 chars]",time,Time
12,"Bill Hutchinson, Nam Cho",Advocates say gun violence still a big issue despite flurry of election topics,"Attention paid to gun violence prevention has had to compete and, at times, has been overshadowed by other hot-button campaign topics.",https://abcnews.go.com/US/gun-violence-election-2024/story?id=115060937,https://i.abcnewsfe.com/a/1886e01d-4feb-44c4-9015-75b9de40995d/apalachee-high-school-memorial-gty-jef-241024_1729777465839_hpMain_16x9.jpg?w=1600,2024-10-26T10:10:33Z,"From the June 28 debate between President Joe Biden and former President Donald Trump to the Oct. 1 vice presidential debate of Minnesota Gov. Tim Walz and Ohio Sen. JD Vance, at least 134 people wer… [+7516 chars]",abc-news,ABC News
13,Hannah Abraham,Russia claims it doesn't care who wins the US election. Its state media tells another story.,"Kamala Harris' tendency to burst out laughing has been ridiculed on Russian state TV.  Meanwhile, Donald Trump has been portrayed as confident.",https://www.businessinsider.com/russia-state-media-trump-harris-presidential-us-election-putin-kremlin-2024-10,https://i.insider.com/6717c24901ea6d83dee322eb?width=1200&format=jpeg,2024-10-22T15:28:06Z,"Despite claims that it doesn't care, Russia's state media has consistently favored Donald TrumpBRENDAN SMIALOWSKI/AFP via Getty Images
<ul><li>Despite the Kremlin's neutral stance, Russian state med… [+4696 chars]",business-insider,Business Insider
14,,Musk and JD Vance want to colonize the universe. It’s a horrible idea,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_8f395ff4-798f-49fd-b28d-81d1663659fb,,2024-10-19T16:01:02Z,"If you click 'Accept all', we and our partners, including 238 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",,Yahoo Entertainment
15,"Drake Bentley, Milwaukee Journal Sentinel","JD Vance to visit Wausau, Tim Walz to visit Manitowoc and Waukesha, on Monday",Both major party vice presidential nominees will campaign in Wisconsin on Monday.,https://www.jsonline.com/story/news/2024/10/26/jd-vance-to-visit-wausau-tim-walz-to-visit-manitowoc-and-waukesha/75869802007/,https://s.yimg.com/ny/api/res/1.2/k.mHXZDOaT.4neyL4PztKQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD0xMjAw/https://media.zenfs.com/en/milwaukee-journal-sentinel/0b6aed88f835da080dbdc4ce767a2e43,2024-10-26T22:15:42Z,"Both major party vice presidential nominees will campaign in Wisconsin on Monday.
Republican vice presidential nominee JD Vance will hold an event at Wausau Downtown Airport, 725 Wood Place, at 2 p.… [+765 chars]",,Milwaukee Journal Sentinel
16,Jason Kottke,"Mass Deportations, a Culture of Denunciation, and an Altered America","Historian Timothy Snyder (On Tyranny), who studies forced population movements, thinks we aren’t taking the Trump/Vance depo",https://kottke.org/24/10/mass-deportations-a-culture-of-denunciation-and-an-altered-america,,2024-10-21T23:36:34Z,"Historian Timothy Snyder (On Tyranny), who studies forced population movements, thinks we aren’t taking the Trump/Vance deportation plans seriously enough. (I agree.) The effects will be familiar to … [+1797 chars]",,kottke.org
17,Alexandra Hutzler,"As Nov. 5 nears, Trump steps up attempts to recast Jan. 6 violence as 'day of love'","Donald Trump, as part of a long effort to recast the events of Jan. 6, 2021, said on Wednesday that it was a ""day of love.""",https://abcnews.go.com/Politics/nov-5-nears-trump-steps-attempts-recast-jan/story?id=114895763,https://i.abcnewsfe.com/a/40e512db-a4c9-48ac-8df4-2b4adab60d1c/donald-trump-01-gty-jef-241017_1729179296497_hpMain_16x9.jpg?w=1600,2024-10-17T19:21:25Z,"As Election Day nears, Donald Trump is continuing his long-standing effort to recast the violent events of Jan. 6, 2021, now calling it a ""day of love"" even as he tries to distance himself from what … [+4958 chars]",abc-news,ABC News
18,Stephanie Armour | KFF Health News,Presidential election puts Affordable Care Act back in the bull's-eye,The outcome of the upcoming presidential election could affect the number of insured Americans and the cost of coverage for tens of millions of people,https://abcnews.go.com/Health/presidential-election-puts-affordable-care-act-back-bulls/story?id=115105802,https://i.abcnewsfe.com/a/e2f48a16-3db9-4ddc-ab64-45191b8148f5/kamala-trump-election-ap-lv-241024_1729802599005_hpMain_16x9.jpg?w=1600,2024-10-25T10:23:44Z,"This is a KFF Health News story.
Health care is suddenly front and center in the final sprint to the presidential election, and the outcome will shape the Affordable Care Act (ACA) and the coverage … [+8656 chars]",abc-news,ABC News
19,Matt Novak,Elon Musk Donates $75 Million to His Own Pro-Trump Group,"The Tesla CEO called his PAC ""centrist"" because you can just say whatever you want on the internet.",https://gizmodo.com/elon-musk-donates-75-million-to-his-own-pro-trump-group-2000512332,https://gizmodo.com/app/uploads/2024/10/musk-trump-and-vance-in-pennsylvania.jpg,2024-10-16T13:05:56Z,"Elon Musk, a far-right influencer who also happens to be one of the wealthiest people in the world, formed a political action committee in May called America PAC, a group dedicated to re-electing for… [+8795 chars]",,Gizmodo.com
20,staff@slashfilm.com (Nina Starner),The Correct Order To Watch The After Movies,"The After movies were inspired by popular fanfiction but if you can believe it, they've spiraled into a five-picture series with more to come.",https://www.slashfilm.com/1693954/how-to-watch-after-movies-in-order/,https://www.slashfilm.com/img/gallery/the-correct-order-to-watch-the-after-movies/l-intro-1729554734.jpg,2024-10-24T21:00:00Z,"Yes, it seems obvious that you should watch a film franchise in the order in which it was released; that feels like a given. With that said, the ""After"" series doesn't exactly make it easy for newcom… [+1833 chars]",,/FILM
21,"Katherine Faulders, Will Steakin, John Santucci, Alexander Mallin",Judge who tossed Trump's classified docs case on list of proposed candidates for AG,"A document circulated within Donald Trump's transition operation lists Judge Aileen Cannon, who tossed his classified docs case, as a possible AG candidate, sources say.",https://abcnews.go.com/US/judge-tossed-trumps-classified-docs-case-list-proposed/story?id=114997807,https://i.abcnewsfe.com/a/b47c13cc-990c-48b7-98f3-b6cb1bbae368/trump-07-gty-jt-240827_1724795645962_hpMain_16x9.jpg?w=1600,2024-10-22T21:47:43Z,"A proposed personnel roster circulating within Donald Trump's campaign and transition operation lists Aileen Cannon, the federal judge who threw out Trump's classified documents case, as a possible c… [+6605 chars]",abc-news,ABC News
22,Al Jazeera,JD Vance says Donald Trump did not lose the 2020 election,The Republican has previously sidestepped questions about whether he supports Trump's false claims of voter fraud.,https://www.aljazeera.com/news/2024/10/17/jd-vance-says-donald-trump-did-not-lose-the-2020-election,https://www.aljazeera.com/wp-content/uploads/2024/10/2024-10-09T211103Z_1991365537_RC24HAA8TGRZ_RTRMADP_3_USA-ELECTION-VANCE-1729140979.jpg?resize=1920%2C1440,2024-10-17T05:13:46Z,"Republican vice-presidential candidate JD Vance has told a rally of supporters that he believes former United States President Donald Trump did not lose the 2020 election.
During a question-and-answ… [+2637 chars]",al-jazeera-english,Al Jazeera English
23,Ted Johnson,NewsNation To Host Town Hall With JD Vance,"JD Vance will appear next week at a town hall hosted by NewsNation, with Chris Cuomo as moderator. The event will air at 8 p.m. ET on Oct. 24 on NewsNation and it will be livestreamed exclusively on X. Viewers also will be able to submit questions beforehand …",http://deadline.com/2024/10/jd-vance-newsnation-town-hall-1236119387/,https://deadline.com/wp-content/uploads/2024/08/GettyImages-2164535193.jpg?w=1024,2024-10-17T21:05:32Z,"JD Vance will appear next week at a town hall hosted by NewsNation, with Chris Cuomo as moderator.
The event will air at 8 p.m. ET on Oct. 24 on NewsNation and it will be livestreamed exclusively on… [+738 chars]",,Deadline
24,Chris Panella,What Trump's own words tell us about what a White House win could mean for Ukraine,"Russia's war in Ukraine is a major issue in the 2024 election. If Trump wins the White House, Ukraine's future is more uncertain than ever.",https://www.businessinsider.com/how-trump-could-handle-ukraine-war-if-reelected-scenarios-2024-10,https://i.insider.com/671786d3a0a0cc14f222e632?width=1200&format=jpeg,2024-10-26T11:47:01Z,"Trump recently blamed Zelenskyy for allowing the war to start even though it was Russia who invaded.FADEL SENNA/AFP via Getty Images
<ul><li>Trump's comments on the war in Ukraine have raised questi… [+7227 chars]",business-insider,Business Insider
25,Al Jazeera,"Chinese hackers target Trump, Vance and Harris campaign phones: US media",FBI is investigating alleged access to cellphone networks by people associated with Beijing.,https://www.aljazeera.com/news/2024/10/26/chinese-hackers-target-trump-vance-and-harris-campaign-phones-us-media,https://www.aljazeera.com/wp-content/uploads/2024/09/AP24264240668500-1727378798.jpg?resize=1920%2C1440,2024-10-26T00:44:19Z,"The FBI has launched a probe into alleged hacking by China after reports said the phones of Donald Trump and JD Vance may have been compromised.
Chinese hackers targeted cellphones used by the Unite… [+2173 chars]",al-jazeera-english,Al Jazeera English
26,,Navalny's widow warns Americans: 'Don't take everything for granted'...,"Navalny's widow warns Americans: 'Don't take everything for granted'...

 
 
 
 (First column, 7th story, link)

 

 

 
 Related stories:The Mystery of Usha Vance: Does She Actually Support MAGA?
American creating deepfakes targeting Kamala works with R…",https://www.the-express.com/entertainment/celebrity-news/152623/yulia-navalny-democracy-the-view,,2024-10-24T17:19:37Z,Oops. Our website is temporarily unavailable in your location. We are working hard to get it back online.,,The-express.com
27,Hafiz Rashid,Scab Alert: JD Vance Slammed After Crossing Picket Line,"JD Vance has drawn the ire of labor activists, after crossing the picket line by publishing an opinion piece in the Pittsburgh Post-Gazette and defying a strike by the staff.
On Thursday, the newspaper published an article with Vance’s byline, titled “Kamala…",https://newrepublic.com/post/187507/jd-vance-scab-picket-line-pittsburgh-pots-gazette,https://images.newrepublic.com/2b67c21a5b70f2c703405ef66d167e677f9aa98b.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-10-24T19:31:27Z,"The Fox News broadcast of the event cut Trumps comments about gang members and drug lords in Aurora, Colorado, and his lies about Haitian immigrants in Springfield, Ohio. They just dumped 50,000 peop… [+962 chars]",,The New Republic
28,"Ariel Cohen, Contributor, 
 Ariel Cohen, Contributor
 https://www.forbes.com/sites/arielcohen/",Vance And Walz On America's Energy Future,"Walz ignored the inflationary potential of the IRA, which some 200 prominent economists working in leading academic institutions, government, and the private sector hi...",https://www.forbes.com/sites/arielcohen/2024/10/18/vance-and-walz-on-americas-energy-future/,https://imageio.forbes.com/specials-images/imageserve/67116802245b75b13c4bb900/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-10-18T14:00:00Z,"NEW YORK - OCTOBER 01: Republican vice presidential candidate, Sen. JD Vance (R-OH), and Democratic ... [+] vice presidential candidate, Minnesota Gov. Tim Walz, participate in a debate at the CBS Br… [+7968 chars]",,Forbes
29,The New Republic,Who Said It: Jonah Ryan or JD Vance?,"Veep’s Jonah Ryan—the White House liaison turned congressman turned vice president—is one of the most loathsome and off-putting characters in American television history. No one likes Jonah, and it’s easy to see why: He’s a misogynistic creep who rubs everyon…",https://newrepublic.com/article/186653/jonah-ryan-jd-vance-who-said-it,https://images.newrepublic.com/878ca6d5cedba93f82eb5a4349e10fffa9a61614.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-10-18T10:00:00Z,"Veeps Jonah Ryanthe White House liaison turned congressman turned vice presidentis one of the most loathsome and off-putting characters in American television history. No one likes Jonah, and its eas… [+402 chars]",,The New Republic
30,Ernesto Castañeda / The Conversation,Immigrants fuel America's economy. Here's proof,"Donald Trump has vowed to deport millions of immigrants if he is elected to a second term, claiming that, among other things, foreign-born workers take jobs from others. His running mate JD Vance has echoed those anti-immigrant views.Read more...",https://qz.com/immigrants-migrants-us-workers-economy-jobs-1851680303,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/efc255b6c51997177c681ca654a0f7b7.jpg",2024-10-24T15:02:00Z,"Donald Trump has vowed to deport millions of immigrants if he is elected to a second term, claiming that, among other things, foreign-born workers take jobs from others. His running mate JD Vance has… [+4164 chars]",,Quartz India
31,Chad de Guzman,A Brief History of Tulsi Gabbard’s Evolution—From Democratic ‘Star’ to MAGA Republican,Former ‘rising star’ Democrat Tulsi Gabbard’s announcement that she’s joining the GOP has been years in the making.,https://time.com/7096376/tulsi-gabbard-democrat-republican-political-evolution-history-trump/,https://api.time.com/wp-content/uploads/2024/10/tulsi-gabbard.jpg?quality=85&w=1024&h=628&crop=1,2024-10-23T09:30:00Z,"Tulsi Gabbard, a onetime Democratic presidential candidate turned independent, announced at a Donald Trump rally in North Carolina on Tuesday that shes officially joining the Republican Party.
Im jo… [+5454 chars]",time,Time
32,Heather Schwedel,Donald Trump’s New Inception Hat Has Made Hats Great Again,What an arresting postmodern commentary!,https://slate.com/culture/2024/10/donald-trump-president-2024-maga-hat.html,https://compote.slate.com/images/784bef41-52eb-4887-8660-1c7583937e62.jpeg?crop=1560%2C1040%2Cx0%2Cy0&width=1560,2024-10-18T20:22:37Z,"Donald Trumps strange, seemingly impromptu dance performance isnt the only way his campaign has taken a Dadaist turn as of latehis online store has also started selling a piece of merch that simultan… [+4383 chars]",,Slate Magazine
33,"Soo Rin Kim, Lalee Ibssa, Kelsey Walsh",How Trump has undermined public trust in election system leading up to 2024 race,Donald Trump's rhetoric on election integrity has deeply affected many of his supporters' perception of the U.S. election system.,https://abcnews.go.com/Politics/trump-undermined-public-trust-election-system-leading-2024/story?id=115102966,https://i.abcnewsfe.com/a/97450f83-e5b8-4a55-b1d6-bac5afd7ddac/trump-greensboro-rally-ap-lv-241024_1729785907842_hpMain_16x9.jpg?w=1600,2024-10-25T09:36:29Z,"Former President Donald Trump, who in recent days has been attacking Vice President Kamala Harris for not being on the campaign trail much as he has, escalated his rhetoric this week by repeatedly fl… [+10286 chars]",abc-news,ABC News
34,asheffey@businessinsider.com (Ayelet Sheffey),A battle over the future of US retirement is playing out in Pennsylvania as the election looms,Pennsylvania is among the top states with the fastest-growing older population. It sets the stage for what retirement will look like in the US.,https://www.businessinsider.com/retirement-pennsylvania-social-security-medicare-trump-harris-election-2024-10,https://i.insider.com/67126b7501ea6d83dee22644?width=1200&format=jpeg,2024-10-26T09:22:01Z,"Maureen, 67, is planning to vote for former President Donald Trump in November because she believes he'll be more beneficial to her finances now that she's retired.
The northeast Pennsylvania reside… [+9706 chars]",business-insider,Business Insider
35,Paige Oamek,JD Vance Has a New Target in Mind for Trump’s Mass Deportation Plans,"JD Vance has taken Donald Trump’s mass deportation threats to a terrifying new level, implying legal immigrants will also be rounded up. 
At campaign events in Arizona on Tuesday, Vance suggested he’d deport immigrants under legal programs like Temporary Pro…",https://newrepublic.com/post/187445/jd-vance-new-target-dreamers-daca-deportation,https://images.newrepublic.com/a793e1aad586ea602050ea792e4175fe127f54fe.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-10-23T18:04:08Z,"Roughly 70 percent of male voters were aware that Musk had endorsed the former president shortly after Trump survived an assassination attempt near Butler, Pennsylvania, in July. And while 24 percent… [+929 chars]",,The New Republic
36,,"A Guide to JD Vance's Family: His Wife, Kids, Mamaw and More",Donald Trump's running mate JD Vance came to prominence as the author of the sociopolitical family memoir Hillbilly Elegy. Here's a guide to his roots and the family he built with wife Usha Vance.,https://www.eonline.com/news/1408671/a-guide-to-jd-vances-family-the-vice-presidential-candidates-wife-kids-mamaw-and-more,"https://akns-images.eonline.com/eol_images/Entire_Site/2024915/cr_1200x1200-241015141148-JD_Vance_wife_Usha_GettyImages-2163330705.jpg?fit=around%7C1080:1080&output-quality=90&crop=1080:1080;center,top",2024-10-20T13:00:00Z,"Usha and JD welcomed their daughter in December 2021, her dad writing on Instagram (in a since-deleted post, as he's scrubbed his account of everything prior to Aug. 1), ""We were blessed with an earl… [+908 chars]",,Eonline.com
37,Daniel Cox,All the single ladies are voting for Kamala,Unmarried women make up a whopping 25% of the electorate. That's bad news for Donald Trump.,https://www.businessinsider.com/single-women-political-power-voting-kamala-harris-election-2024-10,https://i.insider.com/670950eda70318649281415c?width=1200&format=jpeg,2024-10-16T09:31:01Z,"Kiersten Essenpreis for BI
Soon after former President Donald Trump selected Sen. JD Vance to be his running mate in July, the Ohio senator's 2021 comment about ""childless cat ladies"" recirculated a… [+10783 chars]",business-insider,Business Insider
38,BRIAN SLODYSKO,The 'Black Insurrectionist' was actually white. The deception did not stop there,"WASHINGTON (AP) — “Black Insurrectionist,” the anonymous social media persona behind some of the most widely circulated conspiracy theories about the 2024...",https://www.yahoo.com/news/black-insurrectionist-actually-white-deception-163241294.html,https://s.yimg.com/ny/api/res/1.2/WWwxjjWEoRRPcf8gC84l.Q--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDE-/https://media.zenfs.com/en/ap.org/12812f15ae5381df3e7007b7fe49ecd9,2024-10-25T16:32:41Z,"Yahoo is using AI to generate takeaways from this article. This means the info may not always match what's in the article. Reporting mistakes helps us improve the experience.Generate Key Takeaways
W… [+7571 chars]",,Yahoo Entertainment
39,Al Jazeera Staff,State of the race: Five takeaways 17 days out from the US election,What's the latest on the race between Kamala Harris and Donald Trump? Al Jazeera breaks down the week's election news.,https://www.aljazeera.com/news/2024/10/20/state-of-the-race-five-takeaways-seventeen-days-out-from-us-election,https://www.aljazeera.com/wp-content/uploads/2024/10/AP24294052018043-1729389427.jpg?resize=1920%2C1440,2024-10-20T02:16:47Z,"Its been another whirlwind week in United States politics. And with just over two weeks left in the presidential race, the candidates are preparing to make their final appeals to voters.
What have K… [+7505 chars]",al-jazeera-english,Al Jazeera English
40,"Gabriella Abdul-Hakim, Will McDuffie, Lalee Ibssa, Isabella Murray, Kelsey Walsh, Soo Rin Kim",Trump mocks Harris' story from behind the fryer at McDonald's,Former President Donald Trump worked the fryer at a McDonald's on Sunday as he continues to mock his Democratic opponent's claims she worked at the fast food restaurant.,https://abcnews.go.com/Politics/trump-mocks-harris-story-fryer-mcdonalds/story?id=114971804,https://i.abcnewsfe.com/a/e0606ec8-7450-4311-86e6-64b25f5c0346/trump-mcdonalds-gty-lv-241020_1729450737536_hpMain_16x9.jpg?w=1600,2024-10-20T21:42:09Z,Former President Donald Trump worked the fryer at a Philadelphia-area McDonald's on Sunday as he continues to mock Democratic presidential opponent Vice President Kamala Harris' accounts of her exper… [+4355 chars],abc-news,ABC News
41,"Soo Rin Kim, Lalee Ibssa, Kelsey Walsh, Sarah Beth Hensley",Trump calls US 'garbage can for the world' in latest anti-immigrant rhetoric,"Former President Donald Trump escalated his anti-immigrant rhetoric at a rally in battleground Arizona on Thursday, calling the U.S. a ""garbage can for the world.""",https://abcnews.go.com/Politics/trump-calls-us-garbage-world-latest-anti-immigrant/story?id=115149893,https://i.abcnewsfe.com/a/27613aa7-299a-45c7-9dcb-11ab4118184a/trump-tempe-2-ap-bb-241025_1729872181726_hpMain_16x9.jpg?w=1600,2024-10-25T18:55:46Z,"Former President Donald Trump escalated his anti-immigrant rhetoric at a rally in battleground Arizona on Thursday, calling the United States a ""garbage can for the world.""
""We're a dumping ground. … [+4122 chars]",abc-news,ABC News
42,"Brittany Shepherd, Emily Chang",Trump to appear on Joe Rogan's podcast in play for young male voters,"""The Joe Rogan Experience"" boasts approximately 15.7 million Spotify followers.",https://abcnews.go.com/Politics/trump-joe-rogans-podcast-play-young-male-voters/story?id=115114295,https://i.abcnewsfe.com/a/13724d9c-db46-4eeb-8210-b09e262d34ee/joe-rogan-gty-jt-241024_1729799037548_hpMain_16x9.jpg?w=1600,2024-10-25T10:19:26Z,"Former President Donald Trump sits down with podcast host Joe Rogan for the first time Friday, appearing on the highly popular ""The Joe Rogan Experience,"" as he reaches out to an audience of mostly y… [+3945 chars]",abc-news,ABC News
43,Will Steakin,Republicans probing House Jan. 6 investigation dispute testimony about note,A Republican-led House panel reviewing the work of the House committee that investigated Jan. 6 has released a report that Republicans say disputes a piece of testimony.,https://abcnews.go.com/US/republicans-probing-house-jan-6-investigation-release-report/story?id=114905800,https://i.abcnewsfe.com/a/aead8d70-8b1b-4c8b-9c9b-34f5dc5e0236/cassidy-hutchinson-testifies-ap-lv-241017_1729196099732_hpMain_16x9.jpg?w=1600,2024-10-21T09:20:26Z,A Republican-led House committee reviewing the work of the House select committee that investigated the Jan. 6 attack on the U.S. Capitol has released a report Republicans say disputes a piece of tes… [+5078 chars],abc-news,ABC News
44,Tom Dreisbach,Trump has made more than 100 threats to prosecute or punish perceived enemies,"An NPR investigation has found that since 2022, Trump has repeatedly threatened to investigate, prosecute, jail or otherwise punish his political opponents, rivals and even private citizens.",https://www.npr.org/2024/10/21/nx-s1-5134924/trump-election-2024-kamala-harris-elizabeth-cheney-threat-civil-liberties,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/6000x3375+0+313/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F94%2F55%2F31643b9d4c25bdb8102b4a485754%2Fgettyimages-2176516461.jpg,2024-10-22T11:00:00Z,"With just two weeks remaining until the presidential election, former President Donald Trump has used his most recent appearances on podcast and cable interviews to escalate attacks on fellow America… [+17719 chars]",,NPR
